CID,MolFormula,MolWeight,SMILES
164776523,C96H42N12O24,1746.243490223999,"CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=C(C(=C(C(=C5N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)C)C6=O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C)C2=O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C)C2=O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C)C2=O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C)C2=O)C1=O"
164959327,C46H58N6O6,790.4417835759999,"C1CCN(C1)CCCC2=CC3=C4C5=C2C(=O)N(C(=O)C5=CC(=C4C(=O)N(C3=O)CCCN6CCOCC6)C7=CC=C(C=C7)CN8CCCC8)CCCN9CCOCC9"
164996957,C47H60N6O6,804.45743364,"C1CCC(C1)NCC2=CC=C(C=C2)C3=C4C5=C(C=C(C6=C5C(=C3)C(=O)N(C6=O)CCCN7CCOCC7)CCCN8CCCC8)C(=O)N(C4=O)CCCN9CCOCC9"
165001376,C47H60N6O6,804.45743364,"C1CCN(CC1)CC2=CC=C(C=C2)C3=C4C5=C(C=C(C6=C5C(=C3)C(=O)N(C6=O)CCCN7CCOCC7)CCCN8CCCC8)C(=O)N(C4=O)CCCN9CCOCC9"
165041674,C47H61N7O6,819.468332672,"CN1CCN(CC1)CC2=CC=C(C=C2)C3=C4C5=C(C=C(C6=C5C(=C3)C(=O)N(C6=O)CCCN7CCOCC7)CCCN8CCCC8)C(=O)N(C4=O)CCCN9CCOCC9"
165044719,C46H58N6O7,806.436698196,"C1CCN(C1)CCCC2=CC3=C4C5=C2C(=O)N(C(=O)C5=CC(=C4C(=O)N(C3=O)CCCN6CCOCC6)C7=CC=C(C=C7)CN8CCOCC8)CCCN9CCOCC9"
165099636,C46H58N6O6,790.4417835759999,"C1CCN(C1)CCCC2=CC3=C4C5=C2C(=O)N(C(=O)C5=CC(=C4C(=O)N(C3=O)CCCN6CCOCC6)C7=CC=CC(=C7)CN8CCCC8)CCCN9CCOCC9"
165110620,C48H62N6O6,818.473083704,"C1CCCN(CC1)CC2=CC=C(C=C2)C3=C4C5=C(C=C(C6=C5C(=C3)C(=O)N(C6=O)CCCN7CCOCC7)CCCN8CCCC8)C(=O)N(C4=O)CCCN9CCOCC9"
165111390,C46H60N6O6,792.45743364,"CCN(CC)CC1=CC=C(C=C1)C2=C3C4=C(C=C(C5=C4C(=C2)C(=O)N(C5=O)CCCN6CCOCC6)CCCN7CCCC7)C(=O)N(C3=O)CCCN8CCOCC8"
166497995,C72H110N2O4S2,1130.790702,"CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C)C(=O)N(C3=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)C5=CC=C(S5)C6=CC=C(S6)C"
166663186,C27H26N2O4,442.189257312,"CC#CC1=C2C3=C(C=C(C4=C3C(=C1)C(=O)N(C4=O)CC(C)C)C)C(=O)N(C2=O)CC(C)C=C"
166663191,C20H14N2O4,346.095356928,"CC#CC1=C2C3=C(C=C(C4=C3C(=C1)C(=O)N(C4=O)C)C)C(=O)N(C2=O)C"
166663256,C20H16N2O4,348.111006992,"CC=CC1=C2C3=C(C=C(C4=C3C(=C1)C(=O)N(C4=O)C)C)C(=O)N(C2=O)C"
166663475,C64H66N4O16S2,1210.3915240319998,"CCC(C)(CC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=C(C=C(C=C5)C6=CC(=C(C=C6)C(CC)(CC)C(CC)(CC)N7C(=O)C8=C9C(=CC=C2C9=C(C=C8)C(=O)N(C2=O)CC)C7=O)OCCCS(=O)(=O)O)OCCCS(=O)(=O)O)C1=O"
166761836,C22H12N4O4S2,460.029996864,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)C5=C(SC=C5)N)C(=O)N(C2=O)C6=C(SC=C6)N"
166809634,C26H27N3O4,445.200156344,"C1CCC(CC1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCCC6N)C2=O"
166809642,C53H42N6O12,954.286070784,"CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C3=O)C4CCCCC4N5C(=O)C6=CC7=C(C=C6C5=O)C(=O)N(C7=O)C8CCCCC8N9C(=O)C1=C2C(=CC=C3C2=C(C=C1)C(=O)N(C3=O)C1CCCCC1)C9=O"
166809877,C54H43N5O12,953.2908218160001,"CC1CCCCC1N2C(=O)C3=C(C2=O)C=C4C(=C3)C(=O)C(C4=O)C5CCCCC5N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)C1CCCCC1N1C(=O)C2=C(C1=O)C=C1C(=C2)C(=O)NC1=O)C6=O"
166810035,C26H27N3O4,445.200156344,"C1CCC(CC1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCCC6N)C2=O"
166810053,C57H41N5O12,987.2751717520002,"C1CCC2C(C1)C3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7CCCCC7N8C(=O)C9=C1C(=CC=C4C1=C(C=C9)C(=O)N(C4=O)C1CCCCC1N1C(=O)C4=C(C1=O)C=C1C(=C4)C(=O)N2C1=O)C8=O)C3=O"
166828378,C44H44N4O10,788.3057436080001,"CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(C(C)CC)C(=O)NC(CC6=CC=CC=C6)C(=O)O)C2=O"
167000405,C44H42N4O8,754.300264304,"CCCCCC(CC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)N5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)C(CC)CCCCC)C5=O)C1=O"
167054257,C83H116N4O4S2,1296.843800192,"CCCCCCC(CC)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(S5)C6=CC7=C(C=C6)C8=C(C7(CCCCCCN(CC)CC)CCCCCCN(CC)CC)C=C(C=C8)C(C)(C)C)C(=O)N(C3=O)CC(CC)CCCCCC)C9=CC=C(S9)C(C)(C)C"
167069203,C30H38N2O4,490.28315769599993,"CCC(CC)(CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C)(C)C(C)C)C1=O)C(C)C"
167069205,C22H20N2O5,392.13722174,"CC(C)C(=O)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C)(C)C)C1=O"
167069207,C29H34N2O5,490.24677218799997,"CCC(C)(C(C)C)C(=O)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C)(CC)C(C)C)C1=O"
167069208,C28H34N2O4,462.25185756799993,"CCC(C)(C(C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C)(CC)C(C)C)C1=O"
167133760,C28H34N2O4,462.25185756799993,"CCC(C)(CC)CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C)(CC)CC)C1=O"
167138892,C29H16N6O4,512.123302992,"CNC1=C(C=CC(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC(=C(C=C6)C#N)N)C2=O)C#N"
167270748,C40H26N6O10S2,814.1151830320001,"CC1=C(C=CC(=C1)N=NC2=CC(=CC=C2)S(=O)(=O)O)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=C(C=C(C=C7)N=NC8=CC(=CC=C8)S(=O)(=O)O)C)C3=O"
167271287,C38H22N6O10S2,786.0838829040001,"C1=CC(=CC(=C1)S(=O)(=O)O)N=NC2=CC=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=C(C=C7)N=NC8=CC(=CC=C8)S(=O)(=O)O)C3=O"
167379648,C26H22N2O6,458.14778642399995,"CC(C)CC(CO)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)O)C1=O"
167379653,C29H20N2O5,476.1372217399999,"CCC1=CC=CC(=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC(=CC=C6)O)C2=O)C"
167379657,C26H21N3O7,487.137950012,"CCC1=C(C=CC(=C1)[N+](=O)[O-])N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CC)CO)C2=O"
168071070,C44H58N10O14S2,1014.3575385360001,"C1CS(=O)(=O)CCN1CC2=CN(N=N2)CCOCCOCCOCCN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CCOCCOCCOCCN7C=C(N=N7)CN8CCS(=O)(=O)CC8)C3=O"
168836085,C20H18N4O4,378.13280505599994,"C1CCN(C1)CCNN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O"
168865710,C42H20N4O8,708.1281136,"C1=CC2=C(C=C1N)C(=O)C3=C(C2=O)C=C(C=C3)N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC9=C(C=C8)C(=O)C1=C(C9=O)C=CC(=C1)N)C4=O"
169604461,C19H16N2O5,352.105921612,"CCC(CO)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C)C1=O"
169604506,C20H18N2O5,366.121571676,"CC(C)CC(CO)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)NC4=O)C1=O"
169604513,C25H22N2O4,414.15795718399994,"CCC(CC1=CC=CCC1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C)C2=O"
169604622,C24H18N2O5,414.121571676,"COCC(CC1=CC=CC=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O"
169604630,C18H14N2O5,338.090271548,"CCC(CO)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)NC4=O)C1=O"
169604969,C23H16N2O5,400.105921612,"CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CO)C5=CC=CC=C5)C1=O"
169604970,C20H16N2O7,396.0957508519999,"CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC(=O)OC)CO)C1=O"
169747656,C74H112N2O4S2,1156.8063520639998,"CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C)C(=O)N(C3=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)C5=CC=C(S5)C=CC6=CC=C(S6)C"
169803161,C77H114N2O4S3,1226.794073128,"CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C3C(=C4C=C(SC4=C5C3=C(C6=C2CC(C6)C7=CC=C(S7)C)C(=O)N(C5=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)C8=CC=C(S8)C)C1=O"
169803463,C86H110N6O4S4,1418.7471399999997,"CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(S5)C=C6C=CC(=C(C#N)C#N)S6)C(=O)N(C3=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)C7=CC=C(S7)C=C8C=CC(=C([N+]#[C-])[N+]#[C-])S8"
169803466,C90H110N6O4S6,1530.6912819999995,"CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C3C=C(SC3=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)C=C(S6)C7=CC=C(S7)C=C8C=CC(=C([N+]#[C-])[N+]#[C-])S8)C1=O)C9=CC=C(S9)C=C1C=CC(=C(C#N)C#N)S1"
169803540,C81H92N6O4S6,1404.5504314239997,"CCCCCCCCCCCCC(C)CN1C(=O)C2=C3C=C(SC3=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)C=C(S6)C7=CC=C(S7)C=C8C=CC(=C([N+]#[C-])[N+]#[C-])S8)C1=O)C9=CC=C(S9)C=C1C=CC(=C(C#N)C#N)S1"
169805458,C46H30N6O4S4,858.1211374400002,"CC(C)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(S5)C=C6C=CC(=C(C#N)C#N)S6)C(=O)N(C3=O)CC(C)C)C7=CC=C(S7)C=C8C=CC(=C(C#N)C#N)S8"
169805918,C50H30N6O4S6,970.06527944,"CC(C)CN1C(=O)C2=C3C=C(SC3=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(C)C)C=C(S6)C7=CC=C(S7)C=C8C=CC(=C(C#N)C#N)S8)C1=O)C9=CC=C(S9)C=C1C=CC(=C(C#N)C#N)S1"
169868157,C30H13N5O4,507.09675389600005,"CC1=C(C=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC(=C(C=C6)C#N)C#N)C2=O)C#N"
169873010,C19H12N2O8,396.0593653439999,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCC(=O)O)C(=O)N(C2=O)CC(=O)O"
169895107,C77H94N6O10S2,1326.6472852079996,"CC(C)CCCC(C)CCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCC(C)CCCC(C)C)C5=NC6=C(S5)C7=C(C68OCCO8)N=C(S7)C9=C2C3=C(C=CC4=C3C(=C9)C(=O)N(C4=O)CCC(C)CCCC(C)C)C(=O)N(C2=O)CCC(C)CCCC(C)C)C1=O"
169904380,C32H28N4O5S2,612.1501119960001,"CCC(C)C1=C2C3=C(C=C(C4=C3C(=C1)C(=O)N(C4=O)C)C5=NC6=C(S5)C7=C(C6=O)N=C(S7)C(CC)CC)C(=O)N(C2=O)C"
169915411,C77H104N4O4S2,1212.7498998079998,"CCCCCCC(CC)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(S5)C)C(=O)N(C3=O)CC(CC)CCCCCC)C6=CC=C(S6)C7=CC8=C(C=C7)C9=C(C8(CCCCCCN(CC)CC)CCCCCCN(CC)CC)C=C(C=C9)C"
169959897,C74H66N4O4,1074.508406592,"CCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(C=C5)N6C7=C(C8=CC=CC=C8C=C7)C9=CC=CC=C96)C(=O)N(C3=O)CCCCCCCC)C1=CC=C(C=C1)N1C2=C(C3=C(C=CCC3)C=C2)C2=CC=CC=C21"
169979132,C36H40N4O10,688.2744434800001,"CC(C)CC(C(=O)OCCNC(=O)C=C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC(C)C)C(=O)OCCNC(=O)C=C)C1=O"
169979278,C40H40N4O10S2,800.2185854800001,"CC(C)CC(C(=O)OCCNC(=O)C=C)N1C(=O)C2=C3C=CSC3=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)C(CC(C)C)C(=O)OCCNC(=O)C=C)C=CS6)C1=O"
169979914,C38H44N4O10,716.3057436080001,"CC(C)CC(C(=O)OCCNC(=O)C(=C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC(C)C)C(=O)OCCNC(=O)C(=C)C)C1=O"
169979956,C34H40N4O10,664.27444348,"CC(C)CC(C(=O)OCCNC(=O)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC(C)C)C(=O)OCCNC(=O)C)C1=O"
169980906,C44H50N2O16,862.3160335200002,"CC(C)CC(COC(=O)CCC(=O)OCCOC(=O)C=C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC(C)C)COC(=O)CCC(=O)OCCOC(=O)C=C)C1=O"
170200067,C22H14N2O6S,434.057257168,"CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)S(=O)(=O)C)C1=O"
170200069,C42H22N4O10S,774.1056639040002,"CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)S(=O)(=O)C6=CC=C(C=C6)N7C(=O)C8=C9C(=CC=C2C9=C(C=C8)C(=O)N(C2=O)C)C7=O)C1=O"
170200072,C21H12N2O6S,420.0416071039999,"CS(=O)(=O)C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O"
170200076,C40H18N4O10S,746.074363776,"C1=CC(=CC=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O)S(=O)(=O)C6=CC=C(C=C6)N7C(=O)C8=C9C(=CC=C1C9=C(C=C8)C(=O)NC1=O)C7=O"
170243097,C31H18N4O5,526.1277196760001,"CC1=CC(=CC=C1)OC2=C3C4=C(C=CC5=C4C(=C2)C(=O)N(C5=O)C6=CC=NC=C6)C(=O)N(C3=O)C7=CC=NC=C7"
170243125,C34H16N4O4,544.117154992,"C1=CC=C(C=C1)C2=C3C4=C(C=CC5=C4C(=C2)C(=O)N(C5=O)C6=CC=C(C=C6)C#N)C(=O)N(C3=O)C7=CC=C(C=C7)C#N"
170243128,C35H15N5O5,585.10731858,"C1=CC(=CC=C1C#N)N2C(=O)C3=C4C(=CC(=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C#N)OC7=CC=C(C=C7)C#N)C2=O"
170243130,C36H14N6O5,610.102567548,"C1=CC(=CC=C1C#N)N2C(=O)C3=C4C(=CC(=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C#N)OC7=CC(=C(C=C7)C#N)C#N)C2=O"
170243131,C35H15N5O5,585.1073185799999,"C1=CC(=CC(=C1)OC2=C3C4=C(C=CC5=C4C(=C2)C(=O)N(C5=O)C6=CC=C(C=C6)C#N)C(=O)N(C3=O)C7=CC=C(C=C7)C#N)C#N"
170243206,C35H18N4O5,574.127719676,"CC1=CC(=CC=C1)OC2=C3C4=C(C=CC5=C4C(=C2)C(=O)N(C5=O)C6=CC=C(C=C6)C#N)C(=O)N(C3=O)C7=CC=C(C=C7)C#N"
170245375,C27H35N5O4,493.2689046000001,"CC1=CC2=C3C4=C1C(=O)N(C(=O)C4=CC(=C3C(=O)N(C2=O)CCCN(C)C)N(C)C)CCCN(C)C"
170245376,C22H22N2O4,378.157957184,"CC1=CC2=C3C(=C(C=C4C3=C1C(=O)N(C4=O)C(C)C)C)C(=O)N(C2=O)C(C)C"
170287555,C37H44N2O10,676.2995956079999,"CCCCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC(C)C)COC(=O)CCC(=O)OCCOC(=O)C=C)C1=O"
170287562,C43H52N2O12,788.352025104,"CCCCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC(C)C)COC(=O)CCC(=O)OC(COC(=O)C(=C)C)COC(=O)C(=C)C)C1=O"
170546249,C62H92N4O4S2,1020.6559994239998,"CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C)C(=O)N(C3=O)CC(CCCCCCCC)CCCCCCCCCC)C5=NC=C(S5)C6=CN=C(S6)C"
170546253,C24H15N3O4S3,505.0224689599999,"CC1=CC=C(S1)C2=CC=C(N2)C3=C4C5=C(C=C(C6=C5C(=C3)C(=O)N(C6=O)S)C)C(=O)N(C4=O)S"
170936051,C46H42N6O8,806.3064123040001,"C1CCC(C(C1)N)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCCC6N7C(=O)C8=C9C(=CC=C1C9=C(C=C8)C(=O)N(C1=O)C1CCCCC1N)C7=O)C2=O"
170936054,C47H43N5O8,805.311163336,"C1CCC(C(C1)C2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCCC6N7C(=O)C8=C9C(=CC=C1C9=C(C=C8)C(=O)N(C1=O)C1CCCCC1N)C7=O)C2=O)N"
170936055,C47H43N5O8,805.311163336,"C1CCC(C(C1)C2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCCC6N7C(=O)C8=C9C(=CC=C1C9=C(C=C8)C(=O)N(C1=O)C1CCCCC1N)C7=O)C2=O)N"
170936056,C46H42N6O8,806.3064123040001,"C1CCC(C(C1)N)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCCC6N7C(=O)C8=C9C(=CC=C1C9=C(C=C8)C(=O)N(C1=O)C1CCCCC1N)C7=O)C2=O"
170936058,C56H58N6O12,1006.4112712960002,"CC(C)(C)OC(=O)NC1CCCCC1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCCC6N7C(=O)C8=C9C(=CC=C1C9=C(C=C8)C(=O)N(C1=O)C1CCCCC1NC(=O)OC(C)(C)C)C7=O)C2=O"
171468550,C22H10N2O4S2,430.0081988,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)C5=CSC=C5)C(=O)N(C2=O)C6=CSC=C6"
171468594,C22H10N2O4S2,430.00819879999995,"C1=CSC(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=CS6)C2=O"
171592074,C28H12N4O4,468.08585486399994,"[C-]#[N+]C1=CC(=CC=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=CC(=C6)C#N)C2=O"
171592181,C22H10N2O6,398.05388603999995,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)C5=COC=C5)C(=O)N(C2=O)C6=COC=C6"
171592228,C24H14N2O6,426.08518616799995,"CC1=CC=C(O1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(O6)C)C2=O"
171592293,C24H14N2O4S2,458.03949892799994,"CC1=CC=C(S1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(S6)C)C2=O"
171592304,C16H4N4O4,316.023254608,"[C-]#[N+]N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C#N)C1=O"
171592307,C28H12N4O4,468.08585486399994,"[C-]#[N+]C1=CC=CC=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=CC=C6[N+]#[C-])C2=O"
171762791,C35H56N6O4+4,624.43410995236,"C[N+](C)(C)CCC[N+](C)(C)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCC[N+](C)(C)CC[N+](C)(C)C)C1=O"
171762793,C18H10N2O8,382.0437152799999,"C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CC(=O)O)C(=O)N(C2=O)COC=O"
171762795,C36H58N6O4+4,638.4497600163601,"C[N+](C)(C)CCC[N+](C)(C)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCC[N+](C)(C)CCC[N+](C)(C)C)C1=O"
172190341,C30H10N6O4,518.0763528,"[C-]#[N+]C1=C(C=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC(=C(C=C6)C#N)C#N)C2=O)C#N"
172215588,C62H102N2O4,938.7839597440001,"CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)C1=O"
172226211,C22H20N2O6,408.1321363599999,"CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCC(=O)O)C1=O"
172474707,C50H28N4O4,748.2110553759999,"C1=CC=C2C(=C1)C3=CC=CC=C3N2C4=CC=C(C=C4)N5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)C9=CC=C(C=C9)N1C2=CC=CC=C2C2=CC=CC=C21)C5=O"
172482003,C42H22N2O4,618.157957184,"C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC9=CC1=CC=CC=C1C=C9C=C8)C4=O"
172482004,C38H34N2O4,582.251857568,"C1CCC(CC1)C2=CC(=CC=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=CC(=C7)C8CCCCC8)C3=O"
172482005,C32H26N2O4,502.18925731199994,"CC(C)C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C(C)C)C2=O"
172482008,C42H22N2O4,618.157957184,"C1=CC=C2C=C3C(=CC2=C1)C=CC=C3N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC=CC9=CC1=CC=CC=C1C=C98)C4=O"
172482009,C38H34N2O4,582.251857568,"C1CCC(CC1)C2=CC=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=C(C=C7)C8CCCCC8)C3=O"
172482010,C50H30N2O4,722.22055744,"C1=CC=C(C=C1)C2=CC(=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=C(C=C(C=C7)C8=CC=CC=C8)C9=CC=CC=C9)C3=O)C1=CC=CC=C1"
172482011,C38H34N2O4,582.251857568,"C1CCC(CC1)C2=CC=CC=C2N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=CC=C7C8CCCCC8)C3=O"
172482012,C50H30N2O4,722.22055744,"C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=CC=CC=C3)N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=C(C=CC=C8C9=CC=CC=C9)C1=CC=CC=C1)C4=O"
172482014,C32H26N2O4,502.18925731199994,"CC(C)C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C(C)C)C2=O"
172482015,C38H18N2O6,598.1164862960001,"C1=CC=C2C(=C1)C3=C(O2)C=CC(=C3)N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C8=CC9=C(C=C8)OC1=CC=CC=C19)C4=O"
172482016,C38H22N2O4,570.157957184,"C1=CC=C(C=C1)C2=CC(=CC=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=CC(=C7)C8=CC=CC=C8)C3=O"
172482017,C36H34N2O4,558.251857568,"CCC(CC)C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C(CC)CC)C2=O"
172482018,C26H30N2O4,434.22055743999994,"CCC(C)(CC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C)(CC)CC)C1=O"
