CID,MolFormula,MolWeight,SMILES
166049950,C88H96N8O14,1488.7045997519997,CC(C)C1=CC(=CC=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)CC(=O)N7CCN(CC7)CCN(CC8CO8)CC9CO9)OC1=CC=CC(=C1)C(C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)CC(=O)N1CCN(CC1)CCN(CC1CO1)CC1CO1)OC1=CC=CC(=C1)C(C)C)OC1=CC=CC(=C1)C(C)C
166049951,C80H80N4O18,1384.54676172,CCC1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(CCOCC)C(=O)OCCC(=O)NCC7CO7)OC8=CC=C(C=C8)CC)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)C(CCOCC)C(=O)OCCC(=O)NCC1CO1)OC1=CC=C(C=C1)CC)OC1=CC=C(C=C1)CC
166049952,C88H82N2O14,1390.576605304,CC(C)(C)C1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)CC(=O)OCC7=CC=CC(=C7)CC8CO8)OC9=CC=C(C=C9)C(C)(C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)CC(=O)OCC1=CC=CC(=C1)CC1CO1)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166049954,C74H62N6O12,1226.442571424,CC1=CC(=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C7=CC=CC=N7)C(=O)NCCO)OC8=C(C=C(C=C8)C)C)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)C(C1=CC=CC=N1)C(=O)NCCO)OC1=C(C=C(C=C1)C)C)OC1=C(C=C(C=C1)C)C)C
166049955,C92H90N2O16,1478.6290348,CCCC(C(=O)OC1=CC=C(C=C1)OCC2CO2)N3C(=O)C4=CC(=C5C6=C(C=C7C8=C6C(=C(C=C8C(=O)N(C7=O)C(CCC)C(=O)OC9=CC=C(C=C9)OCC1CO1)OC1=CC=C(C=C1)C(C)(C)C)C1=C(C=C(C4=C51)C3=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166049956,C100H106N6O14,1614.7767020719998,CC(C)CC(C(=O)N(CC(C)C)C1=NC=CC(=C1)OC(=O)C=C)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C(CC(C)C)C(=O)N(CC(C)C)C8=NC=CC(=C8)OC(=O)C=C)OC9=CC=C(C=C9)C(C)(C)C)C1=C(C=C(C3=C41)C2=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166049958,C100H104N8O14,1640.7672000079997,CC(C)C1=CC(=CC=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C7=CC=CC=C7)C(=O)N8CCN(CC8)CCN(CC9CO9)CC1CO1)OC1=CC=CC(=C1)C(C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C(C1=CC=CC=C1)C(=O)N1CCN(CC1)CCN(CC1CO1)CC1CO1)OC1=CC=CC(=C1)C(C)C)OC1=CC=CC(=C1)C(C)C
166049960,C88H86N6O12,1418.630372192,CC(C)C1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(CC7=CC=CC=C7)C(=O)NCCNCC8CO8)OC9=CC=C(C=C9)C(C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C(CC1=CC=CC=C1)C(=O)NCCNCC1CO1)OC1=CC=C(C=C1)C(C)C)OC1=CC=C(C=C1)C(C)C
166049962,C86H72N8O18,1504.4964574639998,CC(C)C(C(=O)N(CCOC(=O)C(=C)C)CCOC(=O)C(=C)C)N1C(=O)C2=CC(=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C(C)C)C(=O)N(CCOC(=O)C(=C)C)CCOC(=O)C(=C)C)OC7=CC=C(C=C7)[N+]#[C-])C8=C(C=C(C2=C38)C1=O)OC9=CC=C(C=C9)[N+]#[C-])OC1=CC=C(C=C1)C#N)OC1=CC=C(C=C1)C#N
166049963,C100H74N6O14,1582.5263010479998,CC(=C)C(=O)NCCOC(=O)C(CC1=CC=CC=N1)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C(CC8=CC=CC=N8)C(=O)OCCNC(=O)C(=C)C)OC9=CC=C(C=C9)C1=CC=CC=C1)C1=C(C=C(C3=C41)C2=O)OC1=CC=C(C=C1)C1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC=CC=C1
166049964,C104H80N4O18,1672.5467617199995,CC(C)C1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C7=CC8=C(C=C7)C9=CC=CC=C9O8)C(=O)OC1=NC=CC(=C1)OCC1CO1)OC1=CC=C(C=C1)C(C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C(C1=CC2=C(C=C1)C1=CC=CC=C1O2)C(=O)OC1=NC=CC(=C1)OCC1CO1)OC1=CC=C(C=C1)C(C)C)OC1=CC=C(C=C1)C(C)C
166049965,C70H48N4O12,1136.3268729760002,C1C(O1)CN(C2=CC=CC=C2)C(=O)CN3C(=O)C4=CC(=C5C6=C(C=C7C8=C6C(=C(C=C8C(=O)N(C7=O)CC(=O)N(CC9CO9)C1=CC=CC=C1)OC1=CC=CC=C1)C1=C(C=C(C4=C51)C3=O)OC1=CC=CC=C1)OC1=CC=CC=C1)OC1=CC=CC=C1
166049966,C90H86N6O22,1602.5795183919993,CC(CC(C(=O)N(CCOCCOC(=O)C=C)CC1=CN=CC=C1)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C(CC(C)OC)C(=O)N(CCOCCOC(=O)C=C)CC8=CN=CC=C8)OC9=CC=CC(=C9)OC)C1=C(C=C(C3=C41)C2=O)OC1=CC=CC(=C1)OC)OC1=CC=CC(=C1)OC)OC1=CC=CC(=C1)OC)OC
166049969,C102H118N6O14S2,1714.814744456,CCOCCCC(C(=O)N(CC(C)C)C1=CC(=CS1)NC(=O)C(C)C)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C(CCCOCC)C(=O)N(CC(C)C)C8=CC(=CS8)NC(=O)C(C)C)OC9=CC=C(C=C9)C(C)(C)C)C1=C(C=C(C3=C41)C2=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166049970,C76H66N2O16,1262.441234032,CC1=CC=CC=C1OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)CC(=O)OC7CCCC(C7)OC(=O)C(=C)C)OC8=CC=CC=C8C)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)CC(=O)OC1CCCC(C1)OC(=O)C(=C)C)OC1=CC=CC=C1C)OC1=CC=CC=C1C
166049971,C86H92N8O16,1492.663128864,CC1=CC(=CC(=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C(=O)N7CCN(CC7)CCN(CC8CO8)CC9CO9)OC)OC1=CC(=CC(=C1)C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C(C(=O)N1CCN(CC1)CCN(CC1CO1)CC1CO1)OC)OC1=CC(=CC(=C1)C)C)OC1=CC(=CC(=C1)C)C)C
166049972,C95H78N4O23,1642.5056847559993,CC1=CC(=CC=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(CCOC)C(=O)N(C7=CC(=CO7)OC(=O)C(=C)C)C8=CC(=CO8)OC(=O)C(=C)C)OC9=CC=CC(=C9)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C(CCOC)C(=O)N(C1=CC(=CO1)CC(=O)C(=C)C)C1=CC(=CO1)OC(=O)C(=C)C)OC1=CC=CC(=C1)C)OC1=CC=CC(=C1)C
166049975,C76H68N4O14,1260.473202856,CC1=CC=CC=C1OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)CC(=O)NC7CCCC(C7)OC(=O)C(=C)C)OC8=CC=CC=C8C)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)CC(=O)NC1CCCC(C1)OC(=O)C(=C)C)OC1=CC=CC=C1C)OC1=CC=CC=C1C
166049977,C80H68N8O18,1428.465157336,C1CN(CCN1COCC(=O)NCC2CO2)C(=O)C(C3=CC=CO3)N4C(=O)C5=CC(=C6C7=C(C=C8C9=C7C(=C(C=C9C(=O)N(C8=O)C(C1=CC=CO1)C(=O)N1CCN(CC1)COCC(=O)NCC1CO1)OC1=CC=CC=C1)C1=C(C=C(C5=C61)C4=O)OC1=CC=CC=C1)OC1=CC=CC=C1)OC1=CC=CC=C1
166049982,C94H92N4O14,1500.6610036240002,CC(C)CC(C(=O)NC1=CC=C(C=C1)OC(=O)C=C)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C(CC(C)C)C(=O)NC8=CC=C(C=C8)OC(=O)C=C)OC9=CC=C(C=C9)C(C)(C)C)C1=C(C=C(C3=C41)C2=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166049983,C112H104N4O18,1792.7345624879997,CC1=CC(=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(CC7=C8C(=CC=C7)C9=CC=CC=C9O8)C(=O)OC1CCCC(C1)CN(CC1CO1)CC1CO1)OC1=C(C=C(C=C1)C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C(CC1=C2C(=CC=C1)C1=CC=CC=C1O2)C(=O)OC1CCCC(C1)CN(CC1CO1)CC1CO1)OC1=C(C=C(C=C1)C)C)OC1=C(C=C(C=C1)C)C)C
166049984,C79H78N4O16,1338.5412824159998,CC1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(CC(C)C)C(=O)NCCOCOC(=O)C(=C)C)OC7=CC=C(C=C7)C)C8=C(C=C9C(=C38)C(=C2)C(=O)N(C9=O)C(CC(C)C)C(=O)NCCOCCOC(=O)C(=C)C)OC1=CC=C(C=C1)C)OC1=CC=C(C=C1)C
166049985,C83H84N2O20,1428.5617430880002,CCOCCC(C(=O)OCCC(=O)OCC1CO1)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C(CCOC)C(=O)OCCC(=O)OCC8CO8)OC9=CC=CC(=C9)C(C)C)C1=C(C=C(C3=C41)C2=O)OC1=CC=CC(=C1)C(C)C)OC1=CC=CC(=C1)C(C)C)OC1=CC=CC(=C1)C(C)C
166049986,C78H74N2O16,1294.503834288,CC(C)CC(C(=O)OC1CCCC(C1)OCC2CO2)N3C(=O)C4=CC(=C5C6=C(C=C7C8=C6C(=C(C=C8C(=O)N(C7=O)C(CC(C)C)C(=O)OC9CCCC(C9)OCC1CO1)OC1=CC=CC=C1)C1=C(C=C(C4=C51)C3=O)OC1=CC=CC=C1)OC1=CC=CC=C1)OC1=CC=CC=C1
166049987,C90H92N4O14,1452.6610036239997,CC(C)(C)C1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(CC7=CC=CC=C7)C(=O)N(CCO)CCO)OC8=CC=C(C=C8)C(C)(C)C)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)C(CC1=CC=CC=C1)C(=O)N(CCO)CCO)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166049988,C122H90N2O18,1870.61886404,CC(=C)C(=O)OC1CCCC(C1)OC(=O)C(CC2=C3C(=CC=C2)C4=CC=CC=C4O3)N5C(=O)C6=CC(=C7C8=C(C=C9C1=C8C(=C(C=C1C(=O)N(C9=O)C(CC1=C2C(=CC=C1)C1=CC=CC=C1O2)C(=O)OC1CCCC(C1)OC(=O)C(=C)C)OC1=CC=C(C=C1)C1=CC=CC=C1)C1=C(C=C(C6=C71)C5=O)OC1=CC=C(C=C1)C1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC=CC=C1
166049989,C120H132N8O14,1908.986300904,CC1=C(C=CC(=C1)C(C)C)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C7=CC=CC=C7)C(=O)N(C8CCCC(C8)NC(=O)C(=C)C)C9CCCC(C9)NC(=O)C(=C)C)OC1=C(C=C(C=C1)C(C)C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C(C1=CC=CC=C1)C(=O)N(C1CCCC(C1)NC(=O)C(=C)C)C1CCCC(C1)NC(=O)C(=C)C)OC1=C(C=C(C=C1)C(C)C)C)OC1=C(C=C(C=C1)C(C)C)C
166049990,C88H82N6O14,1446.588901304,CCC(=C)C(=O)OC1=CC(=NC=C1)NC(=O)CN2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)CC(=O)NC8=NC=CC(=C8)OC(=O)C(=C)CC)OC9=CC=C(C=C9)C(C)(C)C)C1=C(C=C(C3=C41)C2=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166049992,C80H68N8O14,1364.4854988559998,CC(C)CC(C(=O)N(CCC1CO1)CCC2CO2)N3C(=O)C4=CC(=C5C6=C(C=C7C8=C6C(=C(C=C8C(=O)N(C7=O)C(CC(C)C)C(=O)N(CCC9CO9)CCC1CO1)OC1=CC=CC(=C1)C#N)C1=C(C=C(C4=C51)C3=O)OC1=CC=CC(=C1)C#N)OC1=CC=CC(=C1)C#N)OC1=CC=CC(=C1)C#N
166049994,C100H118N6O14,1626.8706024559997,CC(C)C(C(=O)N(CCC(=O)NCC1CO1)CC2CCCCC2)N3C(=O)C4=CC(=C5C6=C(C=C7C8=C6C(=C(C=C8C(=O)N(C7=O)C(C(C)C)C(=O)N(CCC(=O)NCC9CO9)CC1CCCCC1)OC1=CC=C(C=C1)C(C)(C)C)C1=C(C=C(C4=C51)C3=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166049996,C70H60N4O16,1212.4004318400002,CC1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)CC(=O)NCCOCCOC(=O)C(=C)C)OC7=CC=CC=C7)C8=C(C=C9C(=C83)C(=C2)C(=O)N(C9=O)CC(=O)NCCOCCOC(=O)C(=C)C)OC1=CC=CC=C1)OC1=CC=C(C=C1)C
166049997,C84H88N4O16,1408.619532736,CC1=C(C=CC(=C1)C(C)(C)C)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)CC(=O)OCCC(=O)NCC7CO7)OC8=C(C=C(C=C8)C(C)(C)C)C)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)CC(=O)OCCC(=O)NCC1CO1)OC1=C(C=C(C=C1)C(C)(C)C)C)OC1=C(C=C(C=C1)C(C)(C)C)C
166049998,C90H98N2O18,1494.681464296,CC(C)C(C(=O)OCCOCCOC(=O)C(=C)C)N1C(=O)C2=CC(=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C(C)C)C(=O)OCCOCCOC(=O)C(=C)C)OC7=CC=C(C=C7)C(C)(C)C)C8=C(C=C(C2=C38)C1=O)OC9=CC=C(C=C9)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166049999,C96H88N8O14,1576.6419994959997,CC(C)(C)C1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(CC7=CC=NC=C7)C(=O)NC8=NC=CC(=C8)OCC9CO9)OC1=CC=C(C=C1)C(C)(C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C(CC1=CC=NC=C1)C(=O)NC1=NC=CC(=C1)OCC1CO1)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166050000,C80H68N8O14,1364.4854988559998,CC(C)CC(C(=O)N(CCC1CO1)CCC2CO2)N3C(=O)C4=CC(=C5C6=C(C=C7C8=C6C(=C(C=C8C(=O)N(C7=O)C(CC(C)C)C(=O)N(CCC9CO9)CCC1CO1)OC1=CC=C(C=C1)[N+]#[C-])C1=C(C=C(C4=C51)C3=O)OC1=CC=C(C=C1)[N+]#[C-])OC1=CC=C(C=C1)C#N)OC1=CC=C(C=C1)C#N
166050001,C90H98N2O18,1494.6814642959998,CC1=C(C=CC(=C1)C(C)C)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(COC)C(=O)OC7CCCC(C7)OCC8CO8)OC9=C(C=C(C=C9)C(C)C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C(COC)C(=O)OC1CCCC(C1)OCC1CO1)OC1=C(C=C(C=C1)C(C)C)C)OC1=C(C=C(C=C1)C(C)C)C
166050002,C88H92N4O16,1460.6508328639998,CC(C)(C)C1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)CC(=O)NC7CCCC(C7)C(=O)OCC8CO8)OC9=CC=C(C=C9)C(C)(C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)CC(=O)NC1CCCC(C1)C(=O)OCC1CO1)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166050003,C94H106N6O16,1574.7665313119996,CC(C)C1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C7CCCC7)C(=O)N(CCOCC8CO8)CCOCC9CO9)OC1=CC=C(C=C1)C(C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C(C1CCCC1)C(=O)N(CCNCC1CO1)CCNCC1CO1)OC1=CC=C(C=C1)C(C)C)OC1=CC=C(C=C1)C(C)C
166050004,C108H88N8O22S2,1912.545458455999,CC(C)C1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C7=CC=CS7)C(=O)N(C8=CN=CC(=C8)C(=O)OCC9CO9)C1=CN=CC(=C1)C(=O)OCC1CO1)OC1=CC=C(C=C1)C(C)C)C1=C(C=C4C(=C31)C(=C2)C(=O)N(C4=O)C(C1=CC=CS1)C(=O)N(C1=CN=CC(=C1)C(=O)OCC1CO1)C1=CN=CC(=C1)C(=O)OCC1CO1)OC1=CC=C(C=C1)C(C)C)OC1=CC=C(C=C1)C(C)C
166050005,C66H58N2O12,1070.398975296,CCCC(C(=O)O)N1C(=O)C2=CC(=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(CCC)C(=O)O)OC7=CC=CC(=C7)CC)C8=C(C=C(C2=C38)C1=O)OC9=CC=CC(=C9)CC)OC1=CC=CC(=C1)CC)OC1=CC=CC(=C1)CC
166050008,C88H100N4O16,1468.71343312,CCCC(C(=O)N(CCOCC1CO1)COC)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C(CCC)C(=O)N(CCOCC8CO8)COC)OC9=CC=C(C=C9)C(C)(C)C)C1=C(C=C(C3=C41)C2=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166050009,C88H92N4O14,1428.661003624,CC(C)CC(C(=O)N(CC(C)C)C1CCCC(C1)OC(=O)C(=C)C)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C(CC(C)C)C(=O)N(CC(C)C)C8CCCC(C8)OC(=O)C(=C)C)OC9=CC=CC=C9)C1=C(C=C(C3=C41)C2=O)OC1=CC=CC=C1)OC1=CC=CC=C1)OC1=CC=CC=C1
166050012,C58H38N2O14,986.232303896,C1C(O1)COC(=O)CN2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)CC(=O)OCC8CO8)OC9=CC=CC=C9)C1=C(C=C(C3=C41)C2=O)OC1=CC=CC=C1)OC1=CC=CC=C1)OC1=CC=CC=C1
166050015,C106H106N6O14,1686.7767020719996,CC(C)CC(C(=O)N(CC1=CC=CC=C1)C2=NC=CC(=C2)OCC3CO3)N4C(=O)C5=CC(=C6C7=C(C=C8C9=C7C(=C(C=C9C(=O)N(C8=O)C(CC(C)C)C(=O)N(CC1=CC=CC=C1)C1=NC=CC(=C1)OCC1CO1)OC1=CC=C(C=C1)C(C)(C)C)C1=C(C=C(C5=C61)C4=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166050016,C72H68N4O16,1244.463032096,CC(C)CC(C(=O)NCCC1CO1)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C(CC(C)C)C(=O)NCCC8CO8)OC9=CC=CC(=C9)OC)C1=C(C=C(C3=C41)C2=O)OC1=CC=CC(=C1)OC)OC1=CC=CC(=C1)OC)OC1=CC=CC(=C1)OC
166050017,C84H60N4O12,1316.42077336,CC(C(=O)NCC1CO1)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C(C)C(=O)NCC8CO8)OC9=CC=C(C=C9)C1=CC=CC=C1)C1=C(C=C(C3=C41)C2=O)OC1=CC=C(C=C1)C1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC=CC=C1
166050018,C70H52N4O12,1140.358173104,CC1=CC(=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C7=CC=CC=N7)C(=O)O)OC8=C(C=C(C=C8)C)C)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)C(C1=CC=CC=N1)C(=O)O)OC1=C(C=C(C=C1)C)C)OC1=C(C=C(C=C1)C)C)C
166050019,C84H72N4O16,1392.4943322239997,CCC1=CC(=CC=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C(C)C)C(=O)OC7=CC(=NC=C7)OC(=O)C(=C)C)OC8=CC=CC(=C8)CC)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)C(C(C)C)C(=O)OC1=CC(=NC=C1)OC(=O)C(=C)C)OC1=CC=CC(=C1)CC)OC1=CC=CC(=C1)CC
166050020,C84H54N2O16,1346.347333648,CC(=C)C(=O)OC1=CC=C(C=C1)OC(=O)C(C2=CC=CC=C2)N3C(=O)C4=CC(=C5C6=C(C=C7C8=C6C(=C(C=C8C(=O)N(C7=O)C(C9=CC=CC=C9)C(=O)OC1=CC=C(C=C1)OC(=O)C(=C)C)OC1=CC=CC=C1)C1=C(C=C(C4=C51)C3=O)OC1=CC=CC=C1)OC1=CC=CC=C1)OC1=CC=CC=C1
166050021,C95H94N4O13,1498.6817390679994,CC1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(CC(C)C)C(=O)N(CCCCOC(=O)C(=C)C)CC7=CC=CC=C7)OC8=CC=C(C=C8)C)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)C(CC(C)C)C(=C)N(CCCCOC(=O)C(=C)C)CC1=CC=CC=C1)OC1=CC=C(C=C1)C)OC1=CC=C(C=C1)C
166050022,C88H96N4O14,1432.6923037519998,CC1=C(C=CC(=C1)C(C)C)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C(C)C7CCCC7)C(=O)NCCC(=O)O)OC8=C(C=C(C=C8)C(C)C)C)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)C(C(C)C1CCCC1)C(=O)NCCC(=O)O)OC1=C(C=C(C=C1)C(C)C)C)OC1=C(C=C(C=C1)C(C)C)C
166050023,C94H96N4O16S2,1600.6262749919997,CCOCCCC(C(=O)OC1=CC(=CS1)NC(=O)C(=C)C)N2C(=O)C3=CC(=C4C5=C(C=C6C7=C5C(=C(C=C7C(=O)N(C6=O)C(CCCOCC)C(=O)OC8=CC(=CS8)NC(=O)C(=C)C)OC9=CC=C(C=C9)C(C)(C)C)C1=C(C=C(C3=C41)C2=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166050024,C108H100N8O18,1796.7155583599997,CCC(=C)C(=O)OC1=CC(=NC=C1)N(C2=NC=CC(=C2)OC(=O)C(=C)CC)C(=O)CN3C(=O)C4=CC(=C5C6=C(C=C7C8=C6C(=C(C=C8C(=O)N(C7=O)CC(=O)N(C9=NC=CC(=C9)OC(=O)C(=C)CC)C1=NC=CC(=C1)OC(=O)C(=C)CC)OC1=CC=C(C=C1)C(C)(C)C)C1=C(C=C(C4=C51)C3=O)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C
166050025,C80H74N2O16,1318.503834288,CC1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C(C)C)C(=O)OC7CCCC(C7)OC(=O)C=C)OC8=CC=C(C=C8)C)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)C(C(C)C)C(=O)OC1CCCC(C1)OC(=O)C=C)OC1=CC=C(C=C1)C)OC1=CC=C(C=C1)C
166050027,C66H44N4O12,1084.295572848,CC1=CC=C(C=C1)OC2=C3C4=C(C=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C(C7=CC=NC=C7)C(=O)O)OC8=CC=C(C=C8)C)C9=C(C=C1C(=C39)C(=C2)C(=O)N(C1=O)C(C1=CC=NC=C1)C(=O)O)OC1=CC=C(C=C1)C)OC1=CC=C(C=C1)C
166050028,C126H100N4O22,2020.6829208399995,CCC(=C)C(=O)OC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC(=O)C(=C)CC)C(=O)C(C(C)C)N3C(=O)C4=CC(=C5C6=C(C=C7C8=C6C(=C(C=C8C(=O)N(C7=O)C(C(C)C)C(=O)N(C9=CC=C(C=C9)OC(=O)C(=C)CC)C1=CC=C(C=C1)OC(=O)C(=C)CC)OC1=CC=C(C=C1)OC1=CC=CC=C1)C1=C(C=C(C4=C51)C3=O)OC1=CC=C(C=C1)OC1=CC=CC=C1)OC1=CC=C(C=C1)OC1=CC=CC=C1)OC1=CC=C(C=C1)OC1=CC=CC=C1
